stock,open,high,low,close,timestamp
株W,216.41,260.72,62.19,223.98,12:48:33.00
株R,177.18,237.26,144.26,221.98,12:48:33.50
株A,239.53,281.46,187.91,244.40,12:48:34.00
株L,66.22,162.29,50.49,112.86,12:48:34.50
株A,244.40,269.79,137.12,153.06,12:48:35.00
株J,147.05,212.08,140.44,183.12,12:48:35.50
株J,183.12,244.45,89.41,236.30,12:48:36.00
株M,161.27,237.59,113.53,182.05,12:48:36.50
株Z,177.84,272.49,103.05,252.17,12:48:37.00
株N,200.62,208.31,180.09,191.47,12:48:37.50
株R,221.98,272.32,96.65,263.43,12:48:38.00
株M,182.05,252.00,128.43,144.71,12:48:38.50
株E,144.51,158.73,67.18,109.75,12:48:39.00
株V,156.80,191.76,154.32,163.89,12:48:39.50
株U,95.12,112.97,71.13,87.42,12:48:40.00
株I,122.35,187.53,117.03,165.72,12:48:40.50
株Z,252.17,330.26,116.36,247.23,12:48:41.00
株R,263.43,270.59,261.45,267.29,12:48:41.50
株Y,109.92,176.75,65.78,169.63,12:48:42.00
株J,236.30,273.67,174.68,218.60,12:48:42.50
株C,109.34,120.27,88.77,115.57,12:48:43.00
株N,191.47,264.30,131.90,212.05,12:48:43.50
株T,168.53,216.69,146.70,174.80,12:48:44.00
株Y,169.63,254.45,131.57,180.06,12:48:44.50
株F,259.68,348.92,185.08,302.82,12:48:45.00
株U,87.42,165.63,70.23,142.70,12:48:45.50
株W,223.98,285.56,164.67,169.07,12:48:46.00
株U,142.70,167.23,79.17,120.12,12:48:46.50
株Y,180.06,214.90,58.71,98.19,12:48:47.00
株Q,142.07,203.64,139.00,181.34,12:48:47.50
株R,267.29,321.35,85.69,169.40,12:48:48.00
株I,165.72,263.24,152.57,183.94,12:48:48.50
株L,112.86,143.31,61.11,83.86,12:48:49.00
株C,115.57,197.84,109.33,118.18,12:48:49.50
株S,162.43,227.74,92.08,227.57,12:48:50.00
株U,120.12,154.24,78.60,88.81,12:48:50.50
株I,183.94,191.59,56.81,187.01,12:48:51.00
株G,118.62,153.14,51.19,140.41,12:48:51.50
株U,88.81,159.39,77.53,88.34,12:48:52.00
株P,82.99,111.84,51.73,85.98,12:48:52.50
株R,169.40,226.55,114.66,137.09,12:48:53.00
株Y,98.19,194.24,85.54,124.73,12:48:53.50
株B,179.29,250.13,55.53,226.21,12:48:54.00
株J,218.60,293.76,196.90,213.76,12:48:54.50
株B,226.21,237.42,111.81,137.28,12:48:55.00
株D,235.45,296.85,128.03,224.64,12:48:55.50
株Y,124.73,204.78,98.52,128.26,12:48:56.00
株B,137.28,147.22,72.37,147.08,12:48:56.50
株L,83.86,132.25,74.57,130.00,12:48:57.00
株B,147.08,157.15,146.33,147.52,12:48:57.50
株Q,181.34,241.18,118.66,157.18,12:48:58.00
株Y,128.26,146.00,100.68,107.37,12:48:58.50
株L,130.00,200.55,71.98,192.34,12:48:59.00
株B,147.52,206.90,107.66,158.81,12:48:59.50
株V,163.89,215.23,114.52,156.82,12:49:00.00
株N,212.05,256.84,210.17,211.71,12:49:00.50
株R,137.09,139.23,85.40,115.36,12:49:01.00
株W,169.07,221.22,134.59,181.12,12:49:01.50
株T,174.80,229.21,69.19,81.18,12:49:02.00
株M,144.71,217.53,90.28,189.47,12:49:02.50
株S,227.57,289.30,207.57,288.88,12:49:03.00
株D,224.64,253.73,107.98,226.26,12:49:03.50
株P,85.98,89.98,70.14,88.09,12:49:04.00
株P,88.09,90.63,78.74,82.28,12:49:04.50
株R,115.36,171.12,51.43,139.12,12:49:05.00
株Z,247.23,283.23,160.38,215.53,12:49:05.50
株C,118.18,212.01,102.07,192.89,12:49:06.00
株H,136.32,233.35,59.89,149.20,12:49:06.50
株M,189.47,234.20,183.04,203.92,12:49:07.00
株R,139.12,154.81,72.01,74.68,12:49:07.50
株N,211.71,309.11,70.19,243.35,12:49:08.00
株Q,157.18,191.92,95.59,120.99,12:49:08.50
株N,243.35,274.75,163.80,213.82,12:49:09.00
株Z,215.53,250.27,70.12,164.62,12:49:09.50
株G,140.41,176.54,88.47,103.50,12:49:10.00
株U,88.34,110.76,52.78,72.19,12:49:10.50
株Y,107.37,128.81,86.44,86.45,12:49:11.00
株Z,164.62,259.51,153.74,216.02,12:49:11.50
株Y,86.45,131.36,78.73,113.78,12:49:12.00
株T,81.18,98.83,60.55,67.70,12:49:12.50
株M,203.92,210.27,91.86,164.00,12:49:13.00
株R,74.68,154.07,72.95,139.04,12:49:13.50
株A,153.06,237.86,149.34,231.62,12:49:14.00
株T,67.70,79.00,51.40,73.98,12:49:14.50
株W,181.12,199.61,172.09,178.56,12:49:15.00
株N,213.82,297.76,173.23,217.94,12:49:15.50
株M,164.00,217.07,105.63,185.50,12:49:16.00
株X,149.78,169.34,64.71,95.88,12:49:16.50
株X,95.88,104.44,82.37,82.63,12:49:17.00
株G,103.50,186.00,63.87,124.10,12:49:17.50
株V,156.82,197.27,72.68,156.56,12:49:18.00
株N,217.94,253.90,60.45,148.88,12:49:18.50
株Z,216.02,311.22,195.41,231.49,12:49:19.00
株P,82.28,160.04,75.03,122.88,12:49:19.50
株P,122.88,208.59,101.34,179.15,12:49:20.00
株P,179.15,272.14,104.70,144.98,12:49:20.50
株D,226.26,263.23,60.56,179.77,12:49:21.00
株W,178.56,265.13,135.08,246.56,12:49:21.50
株B,158.81,236.25,52.17,145.09,12:49:22.00
株W,246.56,330.08,162.81,199.40,12:49:22.50
株U,72.19,148.67,60.69,105.37,12:49:23.00
株V,156.56,166.45,147.46,164.32,12:49:23.50
株H,149.20,202.36,84.16,120.54,12:49:24.00
株M,185.50,277.56,50.80,222.98,12:49:24.50
株A,231.62,238.56,206.65,234.20,12:49:25.00
株P,144.98,182.67,74.38,137.12,12:49:25.50
株G,124.10,169.69,50.60,61.48,12:49:26.00
株S,288.88,374.55,53.72,169.05,12:49:26.50
株K,85.79,96.54,65.50,89.59,12:49:27.00
株E,109.75,148.29,63.58,137.01,12:49:27.50
株Y,113.78,140.14,73.65,73.86,12:49:28.00
株N,148.88,163.62,60.09,126.17,12:49:28.50
株E,137.01,157.66,99.29,138.87,12:49:29.00
株J,213.76,297.76,175.66,201.03,12:49:29.50
株W,199.40,296.19,61.59,283.72,12:49:30.00
株H,120.54,194.00,93.27,142.48,12:49:30.50
株P,137.12,189.95,96.35,151.26,12:49:31.00
株B,145.09,202.77,126.11,164.53,12:49:31.50
株U,105.37,181.45,60.31,143.03,12:49:32.00
株D,179.77,249.90,67.98,229.85,12:49:32.50
株B,164.53,227.08,149.71,161.86,12:49:33.00
株H,142.48,241.74,78.68,228.27,12:49:33.50
株X,82.63,119.32,71.70,117.61,12:49:34.00
株P,151.26,208.37,64.65,191.26,12:49:34.50
株L,192.34,264.21,176.85,178.99,12:49:35.00
株Z,231.49,264.52,125.11,144.51,12:49:35.50
株G,61.48,98.49,58.76,66.98,12:49:36.00
株T,73.98,144.70,58.67,75.27,12:49:36.50
株Q,120.99,140.72,105.94,138.29,12:49:37.00
株I,187.01,218.40,177.68,198.49,12:49:37.50
株K,89.59,90.92,79.70,81.92,12:49:38.00
株X,117.61,148.37,77.86,80.80,12:49:38.50
株V,164.32,248.57,150.49,163.44,12:49:39.00
株A,234.20,297.26,225.66,268.70,12:49:39.50
株P,191.26,288.25,124.57,178.82,12:49:40.00
株N,126.17,175.95,64.29,129.23,12:49:40.50
株F,302.82,330.15,167.75,265.43,12:49:41.00
株A,268.70,344.68,246.50,312.32,12:49:41.50
株E,138.87,197.74,104.45,187.78,12:49:42.00
株U,143.03,145.31,93.80,120.51,12:49:42.50
株K,81.92,93.40,75.97,84.77,12:49:43.00
株Y,73.86,138.97,63.71,105.48,12:49:43.50
株C,192.89,203.99,191.43,202.30,12:49:44.00
株K,84.77,88.27,60.57,71.19,12:49:44.50
株I,198.49,237.47,162.03,197.43,12:49:45.00
株P,178.82,253.68,144.34,194.25,12:49:45.50
株D,229.85,265.98,110.80,231.09,12:49:46.00
株D,231.09,279.15,159.20,275.07,12:49:46.50
株T,75.27,138.44,60.31,70.92,12:49:47.00
株I,197.43,283.82,140.56,161.07,12:49:47.50
株C,202.30,243.19,69.08,82.68,12:49:48.00
株J,201.03,259.41,128.38,181.86,12:49:48.50
株F,265.43,287.61,163.58,225.03,12:49:49.00
株G,66.98,106.57,50.02,53.50,12:49:49.50
株N,129.23,199.63,56.01,138.37,12:49:50.00
株Q,138.29,231.08,53.87,135.10,12:49:50.50
株U,120.51,165.34,117.89,142.14,12:49:51.00
株Y,105.48,145.43,64.14,133.85,12:49:51.50
株P,194.25,212.75,123.37,155.29,12:49:52.00
株Y,133.85,197.33,80.49,125.55,12:49:52.50
株D,275.07,353.81,218.61,289.66,12:49:53.00
株W,283.72,283.74,249.98,277.29,12:49:53.50
株N,138.37,224.32,54.05,191.76,12:49:54.00
株H,228.27,242.48,131.49,137.44,12:49:54.50
株L,178.99,269.86,90.25,261.46,12:49:55.00
株P,155.29,221.10,148.69,196.93,12:49:55.50
株Y,125.55,161.33,64.65,75.71,12:49:56.00
株X,80.80,88.52,63.58,79.92,12:49:56.50
株L,261.46,351.61,112.72,293.85,12:49:57.00
株P,196.93,274.78,96.65,168.82,12:49:57.50
株B,161.86,257.68,82.95,226.93,12:49:58.00
株L,293.85,366.80,89.16,257.58,12:49:58.50
株P,168.82,191.32,111.43,128.75,12:49:59.00
株X,79.92,96.91,65.68,77.83,12:49:59.50
株S,169.05,227.64,91.34,220.03,12:50:00.00
株J,181.86,243.97,119.53,132.36,12:50:00.50
株J,132.36,220.39,93.38,152.47,12:50:01.00
株D,289.66,374.77,126.16,235.63,12:50:01.50
株B,226.93,255.32,85.88,97.14,12:50:02.00
株U,142.14,209.43,59.38,184.33,12:50:02.50
株F,225.03,255.63,104.33,154.72,12:50:03.00
株R,139.04,209.49,68.85,114.38,12:50:03.50
株E,187.78,253.55,136.53,140.04,12:50:04.00
株Z,144.51,191.62,89.96,125.75,12:50:04.50
株J,152.47,201.99,111.12,198.44,12:50:05.00
株Z,125.75,173.50,86.74,98.78,12:50:05.50
株P,128.75,207.83,108.42,170.07,12:50:06.00
株W,277.29,290.21,182.61,249.45,12:50:06.50
株T,70.92,154.59,56.09,125.48,12:50:07.00
株E,140.04,203.26,67.54,84.11,12:50:07.50
株M,222.98,236.44,105.58,210.50,12:50:08.00
株M,210.50,235.39,138.57,157.83,12:50:08.50
株V,163.44,181.13,110.39,168.55,12:50:09.00
株X,77.83,131.97,69.00,91.72,12:50:09.50
株R,114.38,201.38,80.94,199.94,12:50:10.00
株N,191.76,239.55,154.80,205.53,12:50:10.50
株V,168.55,229.24,152.85,187.20,12:50:11.00
株A,312.32,365.71,70.60,340.78,12:50:11.50
株Q,135.10,159.28,68.66,145.10,12:50:12.00
株K,71.19,87.78,56.65,66.09,12:50:12.50
株Q,145.10,192.06,54.68,103.86,12:50:13.00
株Z,98.78,127.38,64.56,118.17,12:50:13.50
株A,340.78,377.39,149.65,177.92,12:50:14.00
株Z,118.17,179.97,101.77,175.48,12:50:14.50
株E,84.11,93.24,82.53,93.22,12:50:15.00
株X,91.72,97.90,51.74,83.65,12:50:15.50
株H,137.44,138.44,72.15,75.47,12:50:16.00
株F,154.72,199.33,69.19,85.69,12:50:16.50
株J,198.44,271.94,67.84,135.02,12:50:17.00
株K,66.09,96.08,54.52,85.70,12:50:17.50
株B,97.14,181.54,55.31,145.68,12:50:18.00
株X,83.65,135.36,79.14,104.16,12:50:18.50
株T,125.48,153.19,81.07,148.45,12:50:19.00
株Y,75.71,80.64,69.29,79.71,12:50:19.50
株D,235.63,302.34,212.51,215.61,12:50:20.00
株J,135.02,234.98,97.73,114.20,12:50:20.50
株N,205.53,216.17,95.98,206.33,12:50:21.00
株B,145.68,220.83,138.87,165.49,12:50:21.50
株O,67.21,77.72,61.93,73.24,12:50:22.00
株U,184.33,185.13,55.23,162.46,12:50:22.50
株F,85.69,160.18,58.82,68.28,12:50:23.00
株D,215.61,302.77,53.32,159.04,12:50:23.50
株G,53.50,81.50,50.67,74.88,12:50:24.00
株Z,175.48,209.91,97.12,115.43,12:50:24.50
株A,177.92,247.20,148.81,242.16,12:50:25.00
株Y,79.71,167.26,62.72,166.12,12:50:25.50
株W,249.45,344.87,72.41,106.93,12:50:26.00
株N,206.33,290.06,126.76,174.97,12:50:26.50
株N,174.97,274.55,119.16,259.83,12:50:27.00
株X,104.16,109.78,62.44,86.96,12:50:27.50
株W,106.93,171.49,97.78,140.07,12:50:28.00
株M,157.83,235.81,96.45,131.27,12:50:28.50
株C,82.68,86.01,56.98,67.31,12:50:29.00
株Y,166.12,236.84,66.40,159.45,12:50:29.50
株B,165.49,187.11,82.25,85.13,12:50:30.00
株J,114.20,210.51,107.40,145.54,12:50:30.50
株W,140.07,143.30,68.51,142.55,12:50:31.00
株F,68.28,82.58,58.85,67.66,12:50:31.50
株K,85.70,129.02,72.37,78.66,12:50:32.00
株T,148.45,229.41,100.16,156.26,12:50:32.50
株G,74.88,154.96,57.90,145.73,12:50:33.00
株D,159.04,165.89,120.22,151.72,12:50:33.50
株Y,159.45,159.69,103.86,151.98,12:50:34.00
株C,67.31,77.59,56.14,76.17,12:50:34.50
株X,86.96,105.60,61.27,61.31,12:50:35.00
株R,199.94,279.41,129.11,225.23,12:50:35.50
株O,73.24,130.76,71.08,128.11,12:50:36.00
株F,67.66,149.11,53.94,54.88,12:50:36.50
株O,128.11,203.71,60.74,83.93,12:50:37.00
株V,187.20,267.52,120.61,231.80,12:50:37.50
株I,161.07,183.77,127.13,181.95,12:50:38.00
株F,54.88,107.97,50.67,82.31,12:50:38.50
株C,76.17,96.06,59.77,85.97,12:50:39.00
株B,85.13,100.86,64.28,76.74,12:50:39.50
株Y,151.98,242.93,122.93,143.31,12:50:40.00
株N,259.83,357.31,178.26,349.24,12:50:40.50
株H,75.47,170.68,53.82,137.28,12:50:41.00
株I,181.95,208.14,164.94,196.37,12:50:41.50
株T,156.26,193.70,101.23,134.49,12:50:42.00
株W,142.55,155.24,63.59,66.94,12:50:42.50
株I,196.37,251.25,93.65,158.20,12:50:43.00
株W,66.94,113.95,64.95,112.94,12:50:43.50
株T,134.49,141.58,104.70,113.12,12:50:44.00
株E,93.22,137.58,71.35,112.21,12:50:44.50
株N,349.24,368.09,72.73,260.88,12:50:45.00
株Q,103.86,107.65,85.55,96.08,12:50:45.50
株H,137.28,188.79,125.06,173.54,12:50:46.00
株M,131.27,198.60,61.66,96.78,12:50:46.50
株Z,115.43,118.60,51.65,77.74,12:50:47.00
株K,78.66,171.31,67.11,163.52,12:50:47.50
株S,220.03,283.26,133.98,159.92,12:50:48.00
株P,170.07,247.04,118.58,202.52,12:50:48.50
株L,257.58,329.06,142.99,183.34,12:50:49.00
株Q,96.08,191.30,81.96,111.84,12:50:49.50
株P,202.52,259.75,164.22,248.85,12:50:50.00
株Z,77.74,118.06,70.18,79.94,12:50:50.50
株A,242.16,301.13,50.82,276.34,12:50:51.00
株Y,143.31,221.72,141.48,144.40,12:50:51.50
株G,145.73,195.40,109.39,111.59,12:50:52.00
株I,158.20,215.20,79.57,109.30,12:50:52.50
株I,109.30,127.80,105.22,125.97,12:50:53.00
株I,125.97,154.88,83.35,121.56,12:50:53.50
株K,163.52,247.45,77.53,242.81,12:50:54.00
株F,82.31,162.15,51.97,85.69,12:50:54.50
株H,173.54,212.55,97.32,119.27,12:50:55.00
株D,151.72,224.23,143.58,186.88,12:50:55.50
株F,85.69,139.58,53.58,91.08,12:50:56.00
株R,225.23,270.53,113.53,177.12,12:50:56.50
株I,121.56,207.75,78.06,156.96,12:50:57.00
株M,96.78,124.91,75.99,116.22,12:50:57.50
株W,112.94,187.45,88.66,144.48,12:50:58.00
株P,248.85,312.53,118.31,310.56,12:50:58.50
株J,145.54,160.99,140.91,158.14,12:50:59.00
株S,159.92,206.58,68.68,88.33,12:50:59.50
株F,91.08,140.73,74.48,114.10,12:51:00.00
株H,119.27,138.36,69.59,133.33,12:51:00.50
株E,112.21,119.30,94.66,95.11,12:51:01.00
株H,133.33,217.86,65.29,80.56,12:51:01.50
株U,162.46,249.62,58.29,162.46,12:51:02.00
株V,231.80,260.90,56.99,157.82,12:51:02.50
株K,242.81,316.61,211.24,258.69,12:51:03.00
株M,116.22,178.32,84.13,125.23,12:51:03.50
株B,76.74,87.95,76.49,81.11,12:51:04.00
株J,158.14,172.45,78.16,84.12,12:51:04.50
株E,95.11,185.51,67.39,122.94,12:51:05.00
株Q,111.84,168.56,110.66,123.87,12:51:05.50
株I,156.96,178.95,79.31,120.40,12:51:06.00
株H,80.56,108.11,75.92,106.03,12:51:06.50
株F,114.10,209.92,110.56,141.08,12:51:07.00
株L,183.34,263.99,141.37,202.08,12:51:07.50
株O,83.93,136.42,76.20,127.07,12:51:08.00
株R,177.12,270.02,69.72,238.84,12:51:08.50
株O,127.07,144.48,110.23,139.18,12:51:09.00
株J,84.12,177.83,81.16,150.54,12:51:09.50
株R,238.84,311.57,157.31,284.23,12:51:10.00
株E,122.94,127.42,82.06,110.03,12:51:10.50
株W,144.48,211.93,65.10,161.22,12:51:11.00
株I,120.40,121.11,51.09,104.64,12:51:11.50
株G,111.59,202.75,59.90,157.38,12:51:12.00
株H,106.03,141.03,53.37,96.38,12:51:12.50
株B,81.11,143.03,58.43,126.27,12:51:13.00
株S,88.33,171.89,80.30,147.29,12:51:13.50
株L,202.08,205.42,52.53,108.20,12:51:14.00
株H,96.38,100.49,92.66,97.33,12:51:14.50
株C,85.97,97.64,60.21,95.80,12:51:15.00
株G,157.38,175.69,142.59,148.78,12:51:15.50
株C,95.80,133.71,95.58,108.65,12:51:16.00
株F,141.08,197.46,109.49,118.36,12:51:16.50
株P,310.56,346.20,54.50,126.22,12:51:17.00
株J,150.54,177.35,105.84,129.72,12:51:17.50
株P,126.22,175.95,60.90,128.96,12:51:18.00
株W,161.22,260.47,56.92,158.83,12:51:18.50
株N,260.88,307.38,204.61,253.97,12:51:19.00
株Q,123.87,137.05,106.49,124.06,12:51:19.50
株K,258.69,269.18,125.42,136.93,12:51:20.00
株M,125.23,175.81,72.32,133.46,12:51:20.50
株I,104.64,163.19,80.10,84.34,12:51:21.00
株I,84.34,119.44,61.06,119.03,12:51:21.50
株P,128.96,175.31,84.91,112.88,12:51:22.00
株S,147.29,193.34,77.35,144.82,12:51:22.50
株O,139.18,206.99,137.61,151.36,12:51:23.00
株K,136.93,196.67,81.15,108.75,12:51:23.50
株B,126.27,199.25,124.49,153.00,12:51:24.00
株H,97.33,153.63,92.05,146.34,12:51:24.50
株B,153.00,207.42,59.17,63.38,12:51:25.00
株I,119.03,173.68,61.26,98.44,12:51:25.50
株Q,124.06,201.94,97.09,107.88,12:51:26.00
株R,284.23,348.04,133.85,141.99,12:51:26.50
株X,61.31,118.62,58.58,108.17,12:51:27.00
株M,133.46,196.61,53.17,176.92,12:51:27.50
株A,276.34,376.21,122.39,281.22,12:51:28.00
株Q,107.88,157.51,76.75,104.11,12:51:28.50
株Q,104.11,175.23,82.74,96.23,12:51:29.00
株K,108.75,123.56,88.11,92.52,12:51:29.50
株K,92.52,148.44,78.93,87.36,12:51:30.00
株A,281.22,320.96,262.00,295.87,12:51:30.50
株H,146.34,161.74,145.05,148.31,12:51:31.00
株M,176.92,197.27,97.07,160.16,12:51:31.50
株C,108.65,173.91,80.14,173.00,12:51:32.00
株A,295.87,357.21,182.51,262.83,12:51:32.50
株W,158.83,184.89,120.49,184.76,12:51:33.00
株R,141.99,143.59,62.32,107.58,12:51:33.50
株U,162.46,183.10,108.90,116.96,12:51:34.00
株R,107.58,166.34,87.43,104.48,12:51:34.50
株J,129.72,148.84,88.36,139.39,12:51:35.00
株O,151.36,157.42,76.32,124.82,12:51:35.50
株V,157.82,214.84,153.23,190.65,12:51:36.00
株K,87.36,106.57,58.45,97.58,12:51:36.50
株M,160.16,236.81,150.29,195.76,12:51:37.00
株L,108.20,164.46,96.42,145.32,12:51:37.50
株B,63.38,130.77,58.18,108.11,12:51:38.00
株B,108.11,166.40,67.06,104.00,12:51:38.50
株T,113.12,118.18,74.86,112.04,12:51:39.00
株S,144.82,228.72,131.15,163.14,12:51:39.50
株U,116.96,132.89,97.35,131.92,12:51:40.00
株N,253.97,269.22,64.24,110.71,12:51:40.50
株J,139.39,155.01,99.21,154.22,12:51:41.00
株N,110.71,209.46,76.06,123.85,12:51:41.50
株F,118.36,216.77,59.75,199.68,12:51:42.00
株Q,96.23,104.26,66.31,71.93,12:51:42.50
株O,124.82,202.05,80.35,198.53,12:51:43.00
株G,148.78,191.11,71.94,162.07,12:51:43.50
株A,262.83,362.68,179.54,289.64,12:51:44.00
株N,123.85,221.88,98.27,126.24,12:51:44.50
株H,148.31,239.80,75.45,103.71,12:51:45.00
株U,131.92,208.23,129.33,198.99,12:51:45.50
株N,126.24,225.71,56.14,216.19,12:51:46.00
株N,216.19,230.92,146.01,223.50,12:51:46.50
株A,289.64,329.65,211.02,318.18,12:51:47.00
株J,154.22,209.98,127.81,154.40,12:51:47.50
株U,198.99,271.87,76.73,259.34,12:51:48.00
株K,97.58,187.54,95.22,162.06,12:51:48.50
株N,223.50,277.49,63.70,252.33,12:51:49.00
株B,104.00,141.00,92.77,122.19,12:51:49.50
株M,195.76,237.31,181.93,198.28,12:51:50.00
株G,162.07,214.09,71.23,86.40,12:51:50.50
株M,198.28,254.34,126.62,249.32,12:51:51.00
株E,110.03,180.53,68.29,107.52,12:51:51.50
株O,198.53,218.06,85.60,152.29,12:51:52.00
株J,154.40,183.94,94.17,180.04,12:51:52.50
株W,184.76,209.17,181.59,199.27,12:51:53.00
株B,122.19,150.40,104.33,116.67,12:51:53.50
株U,259.34,266.83,75.59,248.04,12:51:54.00
株C,173.00,188.11,155.14,165.31,12:51:54.50
株L,145.32,174.52,133.60,169.52,12:51:55.00
株W,199.27,215.18,75.81,167.64,12:51:55.50
株E,107.52,191.40,66.96,107.15,12:51:56.00
株U,248.04,286.73,223.08,266.00,12:51:56.50
株E,107.15,198.25,59.05,151.82,12:51:57.00
株U,266.00,286.21,258.80,279.27,12:51:57.50
株W,167.64,211.25,111.14,187.10,12:51:58.00
株I,98.44,99.14,69.97,86.02,12:51:58.50
株A,318.18,330.51,183.33,317.71,12:51:59.00
株E,151.82,192.15,120.46,153.28,12:51:59.50
株K,162.06,195.76,124.76,164.64,12:52:00.00
株Z,79.94,94.96,51.39,76.62,12:52:00.50
株O,152.29,182.06,64.57,75.48,12:52:01.00
株E,153.28,207.96,86.37,98.60,12:52:01.50
株H,103.71,140.16,59.38,114.54,12:52:02.00
株X,108.17,119.80,70.23,113.67,12:52:02.50
株R,104.48,144.86,97.56,106.68,12:52:03.00
株D,186.88,259.04,143.02,196.34,12:52:03.50
株Q,71.93,121.61,58.28,86.38,12:52:04.00
株T,112.04,161.14,110.53,111.19,12:52:04.50
株L,169.52,218.51,118.88,162.54,12:52:05.00
株T,111.19,129.46,106.12,124.70,12:52:05.50
株S,163.14,177.51,73.73,109.44,12:52:06.00
株G,86.40,173.17,50.73,70.44,12:52:06.50
株A,317.71,405.89,303.45,334.86,12:52:07.00
株V,190.65,196.57,133.48,149.91,12:52:07.50
株X,113.67,153.19,99.48,121.27,12:52:08.00
株O,75.48,142.25,52.24,132.98,12:52:08.50
株M,249.32,309.89,210.89,243.06,12:52:09.00
株V,149.91,191.01,129.67,142.86,12:52:09.50
株Z,76.62,150.85,58.00,108.93,12:52:10.00
株Q,86.38,142.13,73.14,84.79,12:52:10.50
株B,116.67,170.01,86.69,99.39,12:52:11.00
株W,187.10,200.32,111.01,197.28,12:52:11.50
株Y,144.40,221.53,137.77,180.12,12:52:12.00
株Q,84.79,181.20,51.81,170.73,12:52:12.50
株Y,180.12,255.08,76.17,156.57,12:52:13.00
株U,279.27,299.58,60.40,157.46,12:52:13.50
株N,252.33,285.36,238.46,274.57,12:52:14.00
株E,98.60,117.36,97.50,114.79,12:52:14.50
株Q,170.73,234.98,122.54,125.93,12:52:15.00
株Q,125.93,204.80,85.04,93.04,12:52:15.50
株Y,156.57,223.37,129.23,136.64,12:52:16.00
株P,112.88,174.09,73.93,171.37,12:52:16.50
株B,99.39,121.06,60.47,109.04,12:52:17.00
株S,109.44,178.05,59.94,69.76,12:52:17.50
株W,197.28,201.89,109.56,195.61,12:52:18.00
株X,121.27,172.61,112.32,112.66,12:52:18.50
株Y,136.64,149.55,53.82,148.31,12:52:19.00
株Y,148.31,210.15,99.16,161.83,12:52:19.50
株Z,108.93,141.26,100.21,126.72,12:52:20.00
株D,196.34,292.84,164.04,273.04,12:52:20.50
株A,334.86,429.54,107.29,150.79,12:52:21.00
株B,109.04,196.80,74.28,182.05,12:52:21.50
株N,274.57,275.84,183.30,224.14,12:52:22.00
株G,70.44,104.59,58.86,99.78,12:52:22.50
株Q,93.04,105.90,73.64,86.96,12:52:23.00
株F,199.68,281.05,81.45,150.98,12:52:23.50
株H,114.54,145.73,65.95,71.47,12:52:24.00
株D,273.04,365.03,105.37,146.83,12:52:24.50
株Y,161.83,184.67,50.75,142.64,12:52:25.00
株V,142.86,210.06,124.87,197.00,12:52:25.50
株C,165.31,225.79,102.29,160.18,12:52:26.00
株N,224.14,231.93,51.92,142.79,12:52:26.50
株W,195.61,277.74,188.82,267.37,12:52:27.00
株L,162.54,190.46,156.55,184.34,12:52:27.50
株G,99.78,193.50,82.86,189.25,12:52:28.00
株V,197.00,256.08,187.06,225.34,12:52:28.50
株E,114.79,180.10,67.04,83.38,12:52:29.00
株Y,142.64,150.14,137.99,140.49,12:52:29.50
株R,106.68,203.14,65.61,131.92,12:52:30.00
株Z,126.72,179.26,122.16,165.65,12:52:30.50
株R,131.92,183.03,87.29,111.84,12:52:31.00
株U,157.46,256.78,96.65,219.84,12:52:31.50
株Z,165.65,252.90,130.29,172.18,12:52:32.00
株G,189.25,212.40,150.54,158.73,12:52:32.50
株R,111.84,143.76,79.03,135.47,12:52:33.00
株R,135.47,204.40,96.61,134.11,12:52:33.50
株I,86.02,162.94,75.02,77.52,12:52:34.00
株T,124.70,217.86,50.54,69.62,12:52:34.50
株W,267.37,362.81,171.71,174.70,12:52:35.00
株E,83.38,145.04,55.93,100.78,12:52:35.50
株A,150.79,156.04,121.11,140.06,12:52:36.00
株F,150.98,191.77,110.94,122.41,12:52:36.50
株C,160.18,188.83,139.32,157.79,12:52:37.00
株P,171.37,216.35,133.90,141.13,12:52:37.50
株B,182.05,206.74,108.91,183.83,12:52:38.00
株M,243.06,271.75,180.02,211.78,12:52:38.50
株P,141.13,235.13,120.48,219.76,12:52:39.00
株H,71.47,106.96,63.48,72.97,12:52:39.50
株J,180.04,261.60,106.63,163.63,12:52:40.00
株C,157.79,199.96,131.89,194.45,12:52:40.50
株P,219.76,247.71,173.07,174.10,12:52:41.00
株Q,86.96,147.88,83.95,94.25,12:52:41.50
株X,112.66,157.01,104.71,143.72,12:52:42.00
株Q,94.25,181.49,52.45,135.31,12:52:42.50
株V,225.34,237.05,58.17,161.51,12:52:43.00
株U,219.84,226.54,65.78,166.71,12:52:43.50
株R,134.11,163.56,83.02,123.33,12:52:44.00
株G,158.73,257.02,95.76,107.74,12:52:44.50
株G,107.74,171.98,62.95,171.15,12:52:45.00
株G,171.15,268.48,168.61,266.34,12:52:45.50
株G,266.34,340.30,89.57,326.82,12:52:46.00
株U,166.71,172.44,125.53,167.70,12:52:46.50
株P,174.10,181.65,170.33,171.25,12:52:47.00
株S,69.76,132.39,57.96,120.39,12:52:47.50
株P,171.25,177.15,169.36,170.59,12:52:48.00
